# catalog_taxonomy.tsv - machine taxonomy of all closed symmetry groups, N = 3..14
# (6112 entries: 3+8+11+27+36+90+131+282+394+948+1316+2866). Produced by code/classify_catalog.cpp
# (N=14 rows from the orbit-partition decomposition catalogue materials/14Spins.txt,
#  which uses the IR canonical representative; see code/catalog_format.cpp).
#
# id      = N/o<order>.<index>; <index> is the 1-based line position inside the
#           "--- order K ---" section of the anchor catalogue file:
#             N = 8        -> materials/8Spins.txt
#             N = 11..13   -> materials/11Spins.txt, 12Spins.txt, 13Spins.txt
#             other N      -> materials/<N>Spins_generated.txt
#           NOTE: regenerating a catalogue may permute lines inside a section
#           (parallel enumeration), so the committed files are the ID anchors.
# order   = |Aut| (recomputed independently; matches every section header)
# twins   = magnetic composite sizes n_g (identical rows off the mutual edge)
# gq      = |Gamma_q| = |Aut| / prod(n_g!)  (residual factor group order)
# orbits  = vertex orbit sizes under the full Aut
# fixedpt = y: has a fixed vertex (entry inherited from level N-1 by the tower
#           theorem); n: fixed-point-free (essentially new at this N).
#           Counts of 'n' per N reproduce f(N): 1,5,3,16,9,54,41,151,112,554,368,1550.
# cyclic  = y iff an element of order |Aut| exists
# maxelt  = maximal element order in Aut
# abelian, ambivalent = y/n, computed when |Aut| <= 2000, else '-'
#           (ambivalent: every element conjugate to its inverse <=> all
#            characters real <=> X-approximation blocks combine pairwise)
id	order	twins	gq	orbits	fixedpt	cyclic	maxelt	abelian	ambivalent
14/o288.28	288	4,3,1,1,1,1,1,1,1	2	4+3+2+2+1+1+1	y	n	12	n	y
14/o288.29	288	4,1,1,1,1,1,1,1,1,1,1	12	6+4+2+1+1	y	n	12	n	y
14/o288.30	288	3,3,2,2,1,1,1,1	2	4+3+3+2+1+1	y	n	12	n	y
14/o288.31	288	3,3,1,1,1,1,1,1,1,1	8	6+4+2+1+1	y	n	6	n	y
14/o288.32	288	3,3,2,1,1,1,1,1,1	4	6+2+2+2+1+1	y	n	6	n	y
14/o288.33	288	3,3,2,2,1,1,1,1	2	6+4+2+1+1	y	n	12	n	y
14/o288.34	288	4,3,1,1,1,1,1,1,1	2	4+3+2+2+2+1	y	n	12	n	y
14/o288.35	288	3,3,1,1,1,1,1,1,1,1	8	4+4+3+3	n	n	12	n	y
14/o288.36	288	3,3,1,1,1,1,1,1,1,1	8	4+4+3+3	n	n	12	n	y
14/o288.37	288	3,3,1,1,1,1,1,1,1,1	8	6+4+4	n	n	12	n	n
14/o288.38	288	2,1,1,1,1,1,1,1,1,1,1,1,1	144	12+2	n	n	12	n	y
14/o288.39	288	2,1,1,1,1,1,1,1,1,1,1,1,1	144	6+6+2	n	n	6	n	y
14/o288.40	288	2,1,1,1,1,1,1,1,1,1,1,1,1	144	12+2	n	n	6	n	y
14/o288.41	288	3,3,1,1,1,1,1,1,1,1	8	6+4+2+2	n	n	6	n	y
14/o288.42	288	3,3,2,1,1,1,1,1,1	4	6+2+2+2+2	n	n	6	n	y
14/o288.43	288	3,3,1,1,1,1,1,1,1,1	8	6+2+2+2+2	n	n	6	n	y
14/o288.44	288	4,2,1,1,1,1,1,1,1,1	6	6+4+2+2	n	n	12	n	y
14/o288.45	288	3,3,2,1,1,1,1,1,1	4	4+3+3+2+2	n	n	6	n	y
14/o288.46	288	3,3,1,1,1,1,1,1,1,1	8	6+4+2+2	n	n	6	n	y
14/o288.47	288	1,1,1,1,1,1,1,1,1,1,1,1,1,1	288	8+6	n	n	12	n	y
14/o288.48	288	2,2,2,1,1,1,1,1,1,1,1	36	6+6+2	n	n	12	n	y
14/o288.49	288	1,1,1,1,1,1,1,1,1,1,1,1,1,1	288	12+2	n	n	12	n	y
14/o288.50	288	1,1,1,1,1,1,1,1,1,1,1,1,1,1	288	12+1+1	y	n	12	n	y
14/o288.51	288	2,2,2,1,1,1,1,1,1,1,1	36	6+6+1+1	y	n	12	n	y
14/o288.52	288	3,3,2,1,1,1,1,1,1	4	6+4+2+2	n	n	6	n	y
14/o288.53	288	3,3,2,1,1,1,1,1,1	4	4+3+3+2+1+1	y	n	6	n	y
14/o288.54	288	4,2,1,1,1,1,1,1,1,1	6	6+4+2+1+1	y	n	12	n	y
14/o288.55	288	3,3,2,2,2,1,1	1	3+3+2+2+2+1+1	y	n	6	n	y
14/o288.56	288	3,3,1,1,1,1,1,1,1,1	8	6+4+2+2	n	n	6	n	y
14/o288.57	288	3,3,1,1,1,1,1,1,1,1	8	6+4+4	n	n	6	n	y
14/o288.58	288	3,3,2,1,1,1,1,1,1	4	6+4+2+2	n	n	6	n	y
14/o288.59	288	4,1,1,1,1,1,1,1,1,1,1	12	6+4+4	n	n	12	n	y
14/o288.60	288	3,3,1,1,1,1,1,1,1,1	8	4+4+3+3	n	n	6	n	y
14/o288.61	288	3,3,1,1,1,1,1,1,1,1	8	6+4+4	n	n	6	n	y
14/o288.62	288	3,3,1,1,1,1,1,1,1,1	8	6+4+4	n	n	6	n	y
14/o288.63	288	3,3,1,1,1,1,1,1,1,1	8	4+3+3+2+2	n	n	6	n	y
14/o288.64	288	3,3,1,1,1,1,1,1,1,1	8	6+4+2+2	n	n	6	n	y
14/o288.65	288	4,1,1,1,1,1,1,1,1,1,1	12	6+4+2+2	n	n	12	n	y
14/o288.66	288	3,3,2,2,1,1,1,1	2	3+3+2+2+2+2	n	n	6	n	y
14/o288.67	288	3,3,2,2,1,1,1,1	2	6+2+2+2+2	n	n	6	n	y
14/o288.68	288	4,1,1,1,1,1,1,1,1,1,1	12	6+4+2+2	n	n	12	n	y
14/o288.69	288	3,3,2,2,1,1,1,1	2	4+3+3+2+2	n	n	12	n	y
14/o288.70	288	3,3,2,2,1,1,1,1	2	6+4+2+2	n	n	12	n	y
14/o288.71	288	3,3,1,1,1,1,1,1,1,1	8	6+4+2+2	n	n	6	n	y
14/o288.72	288	3,3,2,1,1,1,1,1,1	4	6+2+2+2+2	n	n	6	n	y
14/o288.73	288	1,1,1,1,1,1,1,1,1,1,1,1,1,1	288	8+6	n	n	12	n	y
14/o288.74	288	3,3,1,1,1,1,1,1,1,1	8	8+3+3	n	n	12	n	y
14/o288.75	288	3,3,1,1,1,1,1,1,1,1	8	8+6	n	n	12	n	n
14/o288.76	288	3,1,1,1,1,1,1,1,1,1,1,1	48	8+3+1+1+1	y	n	12	n	y
14/o288.77	288	3,3,1,1,1,1,1,1,1,1	8	8+6	n	n	12	n	y
14/o288.78	288	3,3,1,1,1,1,1,1,1,1	8	8+3+3	n	n	6	n	y
14/o288.79	288	3,3,1,1,1,1,1,1,1,1	8	8+6	n	n	6	n	y
14/o288.80	288	3,3,2,2,1,1,1,1	2	4+3+3+1+1+1+1	y	n	12	n	y
14/o288.81	288	4,1,1,1,1,1,1,1,1,1,1	12	6+4+1+1+1+1	y	n	12	n	y
14/o288.82	288	3,3,1,1,1,1,1,1,1,1	8	6+4+1+1+1+1	y	n	6	n	y
14/o288.83	288	3,3,2,2,1,1,1,1	2	6+2+2+1+1+1+1	y	n	6	n	y
14/o288.84	288	3,2,2,2,1,1,1,1,1	6	6+3+1+1+1+1+1	y	n	12	n	y
14/o288.85	288	4,3,2,1,1,1,1,1	1	4+3+2+1+1+1+1+1	y	n	12	n	y
14/o320.1	320	2,2,2,2,1,1,1,1,1,1	20	5+4+4+1	y	n	20	n	y
14/o320.2	320	1,1,1,1,1,1,1,1,1,1,1,1,1,1	320	8+5+1	y	n	20	n	y
14/o320.3	320	2,2,1,1,1,1,1,1,1,1,1,1	80	5+4+4+1	y	n	20	n	y
14/o320.4	320	2,2,2,2,1,1,1,1,1,1	20	5+4+2+2+1	y	n	20	n	y
14/o320.5	320	2,2,2,2,2,1,1,1,1	10	10+1+1+1+1	y	n	10	n	y
14/o336.1	336	1,1,1,1,1,1,1,1,1,1,1,1,1,1	336	14	n	n	8	n	y
14/o336.2	336	3,2,2,1,1,1,1,1,1,1	14	7+3+2+2	n	n	42	n	y
14/o336.3	336	3,1,1,1,1,1,1,1,1,1,1,1	56	7+4+3	n	n	42	n	y
14/o336.4	336	4,1,1,1,1,1,1,1,1,1,1	14	7+4+1+1+1	y	n	28	n	y
14/o360.1	360	3,1,1,1,1,1,1,1,1,1,1,1	60	5+3+3+3	n	n	30	n	y
14/o360.2	360	5,1,1,1,1,1,1,1,1,1	3	5+3+3+3	n	n	15	n	n
14/o360.3	360	5,1,1,1,1,1,1,1,1,1	3	5+3+3+1+1+1	y	n	15	n	n
14/o360.4	360	1,1,1,1,1,1,1,1,1,1,1,1,1,1	360	9+5	n	n	30	n	y
14/o360.5	360	3,1,1,1,1,1,1,1,1,1,1,1	60	6+5+3	n	n	30	n	y
14/o360.6	360	3,3,1,1,1,1,1,1,1,1	10	5+3+3+1+1+1	y	n	30	n	y
14/o384.1	384	2,2,2,1,1,1,1,1,1,1,1	48	4+4+4+2	n	n	12	n	y
14/o384.2	384	2,2,2,2,1,1,1,1,1,1	24	8+3+3	n	n	12	n	y
14/o384.3	384	2,2,2,2,1,1,1,1,1,1	24	8+3+3	n	n	24	n	n
14/o384.4	384	2,2,2,2,1,1,1,1,1,1	24	4+4+3+3	n	n	12	n	y
14/o384.5	384	2,2,2,2,2,2,2	3	6+6+2	n	n	6	n	n
14/o384.6	384	2,2,2,2,1,1,1,1,1,1	24	8+4+1+1	y	n	8	n	y
14/o384.7	384	2,2,2,2,2,2,1,1	6	6+6+1+1	y	n	6	n	y
14/o384.8	384	2,2,2,2,2,1,1,1,1	12	6+4+3+1	y	n	12	n	y
14/o384.9	384	3,2,2,2,2,2,1	2	4+4+3+2+1	y	n	12	n	y
14/o384.10	384	2,2,2,2,1,1,1,1,1,1	24	8+6	n	n	12	n	n
14/o384.11	384	4,2,2,1,1,1,1,1,1	4	4+4+4+1+1	y	n	12	n	y
14/o384.12	384	2,2,2,2,1,1,1,1,1,1	24	6+4+4	n	n	12	n	y
14/o384.13	384	2,2,2,2,1,1,1,1,1,1	24	6+4+4	n	n	12	n	y
14/o384.14	384	2,2,2,2,1,1,1,1,1,1	24	8+6	n	n	12	n	y
14/o384.15	384	2,2,2,2,1,1,1,1,1,1	24	8+6	n	n	12	n	y
14/o384.16	384	3,2,1,1,1,1,1,1,1,1,1	32	8+3+2+1	y	n	12	n	y
14/o384.17	384	3,2,2,2,1,1,1,1,1	8	4+4+3+2+1	y	n	12	n	y
14/o384.18	384	3,2,2,2,2,2,1	2	4+3+2+2+2+1	y	n	12	n	y
14/o384.19	384	4,2,2,2,1,1,1,1	2	4+4+2+2+1+1	y	n	12	n	y
14/o384.20	384	2,2,2,2,2,1,1,1,1	12	6+4+2+1+1	y	n	12	n	y
14/o384.21	384	4,2,2,1,1,1,1,1,1	4	4+4+2+2+1+1	y	n	12	n	y
14/o384.22	384	3,2,2,2,2,1,1,1	4	8+3+2+1	y	n	12	n	y
14/o384.23	384	3,2,2,2,2,1,1,1	4	4+4+3+2+1	y	n	12	n	y
14/o384.24	384	2,2,2,2,1,1,1,1,1,1	24	8+6	n	n	8	n	y
14/o384.25	384	2,2,2,2,1,1,1,1,1,1	24	6+4+4	n	n	12	n	y
14/o384.26	384	4,2,1,1,1,1,1,1,1,1	8	4+4+4+2	n	n	12	n	y
14/o384.27	384	4,2,1,1,1,1,1,1,1,1	8	4+4+4+2	n	n	12	n	y
14/o384.28	384	2,2,2,1,1,1,1,1,1,1,1	48	6+4+4	n	n	12	n	y
14/o384.29	384	2,2,2,1,1,1,1,1,1,1,1	48	6+4+4	n	n	12	n	y
14/o384.30	384	2,2,2,1,1,1,1,1,1,1,1	48	8+4+2	n	n	12	n	y
14/o384.31	384	2,2,1,1,1,1,1,1,1,1,1,1	96	8+4+2	n	n	12	n	y
14/o384.32	384	2,1,1,1,1,1,1,1,1,1,1,1,1	192	8+4+2	n	n	6	n	y
14/o384.33	384	4,2,1,1,1,1,1,1,1,1	8	8+4+2	n	n	12	n	y
14/o384.34	384	4,2,1,1,1,1,1,1,1,1	8	8+4+2	n	n	6	n	y
14/o384.35	384	2,2,2,2,1,1,1,1,1,1	24	6+4+2+2	n	n	12	n	y
14/o384.36	384	2,2,2,1,1,1,1,1,1,1,1	48	8+2+2+2	n	n	6	n	y
14/o384.37	384	4,2,2,1,1,1,1,1,1	4	4+4+2+2+2	n	n	6	n	y
14/o384.38	384	4,2,2,1,1,1,1,1,1	4	4+4+2+2+2	n	n	12	n	y
14/o384.39	384	2,2,2,2,1,1,1,1,1,1	24	6+4+2+2	n	n	6	n	y
14/o384.40	384	4,1,1,1,1,1,1,1,1,1,1	16	8+4+1+1	y	n	24	n	y
14/o384.41	384	2,2,2,2,2,2,1,1	6	12+1+1	y	n	6	n	n
14/o384.42	384	2,2,2,2,2,2,1,1	6	12+2	n	n	6	n	n
14/o384.43	384	4,1,1,1,1,1,1,1,1,1,1	16	8+4+2	n	n	24	n	y
14/o384.44	384	4,1,1,1,1,1,1,1,1,1,1	16	8+4+2	n	n	12	n	y
14/o384.45	384	2,2,1,1,1,1,1,1,1,1,1,1	96	8+4+1+1	y	n	12	n	y
14/o384.46	384	4,1,1,1,1,1,1,1,1,1,1	16	8+4+1+1	y	n	12	n	y
14/o384.47	384	1,1,1,1,1,1,1,1,1,1,1,1,1,1	384	12+1+1	y	n	6	n	y
14/o384.48	384	4,1,1,1,1,1,1,1,1,1,1	16	8+4+2	n	n	12	n	y
14/o384.49	384	4,1,1,1,1,1,1,1,1,1,1	16	4+4+4+1+1	y	n	6	n	y
14/o384.50	384	2,2,1,1,1,1,1,1,1,1,1,1	96	8+4+2	n	n	12	n	y
14/o384.51	384	4,1,1,1,1,1,1,1,1,1,1	16	4+4+4+2	n	n	6	n	y
14/o384.52	384	4,2,2,1,1,1,1,1,1	4	4+4+4+2	n	n	12	n	y
14/o384.53	384	2,2,2,2,1,1,1,1,1,1	24	6+4+2+1+1	y	n	6	n	y
14/o384.54	384	4,2,2,1,1,1,1,1,1	4	4+4+2+2+1+1	y	n	6	n	y
14/o384.55	384	2,2,2,2,2,2,1,1	6	6+2+2+2+1+1	y	n	6	n	y
14/o384.56	384	4,2,2,2,2,1,1	1	4+2+2+2+2+1+1	y	n	6	n	y
14/o384.57	384	1,1,1,1,1,1,1,1,1,1,1,1,1,1	384	8+6	n	n	12	n	y
14/o384.58	384	2,2,1,1,1,1,1,1,1,1,1,1	96	6+4+4	n	n	12	n	y
14/o384.59	384	4,2,1,1,1,1,1,1,1,1	8	4+4+4+2	n	n	6	n	y
14/o384.60	384	4,2,2,1,1,1,1,1,1	4	4+4+4+2	n	n	12	n	y
14/o384.61	384	2,2,2,1,1,1,1,1,1,1,1	48	6+4+4	n	n	6	n	y
14/o384.62	384	2,2,2,1,1,1,1,1,1,1,1	48	6+4+2+2	n	n	6	n	y
14/o384.63	384	4,2,1,1,1,1,1,1,1,1	8	4+4+2+2+2	n	n	6	n	y
14/o384.64	384	2,2,2,2,2,1,1,1,1	12	6+2+2+2+2	n	n	6	n	y
14/o384.65	384	4,2,2,2,1,1,1,1	2	4+2+2+2+2+2	n	n	6	n	y
14/o384.66	384	4,2,2,2,1,1,1,1	2	4+4+2+2+2	n	n	12	n	y
14/o384.67	384	2,2,2,2,2,1,1,1,1	12	6+4+2+2	n	n	12	n	y
14/o384.68	384	4,2,2,1,1,1,1,1,1	4	4+4+2+2+2	n	n	12	n	y
14/o384.69	384	2,2,2,1,1,1,1,1,1,1,1	48	8+6	n	n	12	n	y
14/o384.70	384	3,2,2,2,2,1,1,1	4	8+3+1+1+1	y	n	12	n	y
14/o384.71	384	3,2,2,2,2,1,1,1	4	4+4+3+1+1+1	y	n	12	n	y
14/o384.72	384	2,2,2,1,1,1,1,1,1,1,1	48	8+6	n	n	6	n	y
14/o384.73	384	2,2,2,2,2,1,1,1,1	12	6+4+1+1+1+1	y	n	12	n	y
14/o384.74	384	4,2,2,2,1,1,1,1	2	4+4+2+1+1+1+1	y	n	12	n	y
14/o384.75	384	2,2,2,2,1,1,1,1,1,1	24	8+1+1+1+1+1+1	y	n	8	n	y
14/o392.1	392	1,1,1,1,1,1,1,1,1,1,1,1,1,1	392	14	n	n	14	n	y
14/o400.1	400	1,1,1,1,1,1,1,1,1,1,1,1,1,1	400	10+2+2	n	n	10	n	y
14/o400.2	400	2,2,1,1,1,1,1,1,1,1,1,1	100	5+5+2+2	n	n	10	n	y
14/o400.3	400	2,1,1,1,1,1,1,1,1,1,1,1,1	200	10+2+1+1	y	n	10	n	y
14/o400.4	400	2,1,1,1,1,1,1,1,1,1,1,1,1	200	10+2+2	n	n	10	n	y
14/o400.5	400	1,1,1,1,1,1,1,1,1,1,1,1,1,1	400	5+5+4	n	n	10	n	y
14/o400.6	400	1,1,1,1,1,1,1,1,1,1,1,1,1,1	400	10+4	n	n	10	n	y
14/o432.1	432	3,3,2,1,1,1,1,1,1	6	3+3+3+3+2	n	n	6	n	y
14/o432.2	432	3,3,2,1,1,1,1,1,1	6	6+3+3+2	n	n	12	n	n
14/o432.3	432	4,1,1,1,1,1,1,1,1,1,1	18	9+4+1	y	n	12	n	y
14/o432.4	432	3,3,1,1,1,1,1,1,1,1	12	6+3+3+1+1	y	n	12	n	y
14/o432.5	432	4,3,1,1,1,1,1,1,1	3	4+3+3+3+1	y	n	12	n	n
14/o432.6	432	4,1,1,1,1,1,1,1,1,1,1	18	9+4+1	y	n	36	n	y
14/o432.7	432	3,3,1,1,1,1,1,1,1,1	12	6+6+1+1	y	n	12	n	y
14/o432.8	432	3,3,3,1,1,1,1,1	2	6+3+2+1+1+1	y	n	12	n	y
14/o432.9	432	3,3,3,1,1,1,1,1	2	3+3+3+2+2+1	y	n	6	n	y
14/o432.10	432	3,3,3,1,1,1,1,1	2	6+3+2+2+1	y	n	12	n	y
14/o432.11	432	3,2,1,1,1,1,1,1,1,1,1	36	9+3+2	n	n	6	n	y
14/o432.12	432	3,3,2,1,1,1,1,1,1	6	6+3+3+2	n	n	6	n	y
14/o432.13	432	3,3,1,1,1,1,1,1,1,1	12	6+3+3+2	n	n	12	n	y
14/o432.14	432	3,3,1,1,1,1,1,1,1,1	12	6+3+3+2	n	n	6	n	y
14/o432.15	432	3,3,1,1,1,1,1,1,1,1	12	6+6+2	n	n	12	n	y
14/o432.16	432	3,3,1,1,1,1,1,1,1,1	12	6+6+2	n	n	12	n	y
14/o432.17	432	3,3,1,1,1,1,1,1,1,1	12	6+6+2	n	n	12	n	y
14/o432.18	432	3,1,1,1,1,1,1,1,1,1,1,1	72	9+3+1+1	y	n	12	n	y
14/o432.19	432	3,3,1,1,1,1,1,1,1,1	12	6+3+3+1+1	y	n	6	n	y
14/o432.20	432	3,3,1,1,1,1,1,1,1,1	12	6+6+1+1	y	n	12	n	y
14/o432.21	432	3,3,2,1,1,1,1,1,1	6	6+6+2	n	n	6	n	n
14/o432.22	432	3,3,3,2,1,1,1	1	3+3+3+2+1+1+1	y	n	6	n	y
14/o432.23	432	3,3,3,1,1,1,1,1	2	6+3+1+1+1+1+1	y	n	12	n	y
14/o480.1	480	1,1,1,1,1,1,1,1,1,1,1,1,1,1	480	5+5+4	n	n	10	n	y
14/o480.2	480	2,2,1,1,1,1,1,1,1,1,1,1	120	5+5+2+2	n	n	10	n	y
14/o480.3	480	2,2,2,1,1,1,1,1,1,1,1	60	6+5+3	n	n	30	n	y
14/o480.4	480	1,1,1,1,1,1,1,1,1,1,1,1,1,1	480	8+5+1	y	n	30	n	y
14/o480.5	480	5,1,1,1,1,1,1,1,1,1	4	5+4+4+1	y	n	20	n	n
14/o480.6	480	5,1,1,1,1,1,1,1,1,1	4	5+4+4+1	y	n	10	n	y
14/o480.7	480	5,1,1,1,1,1,1,1,1,1	4	5+2+2+2+2+1	y	n	10	n	y
14/o480.8	480	5,1,1,1,1,1,1,1,1,1	4	5+4+2+2+1	y	n	10	n	y
14/o480.9	480	5,1,1,1,1,1,1,1,1,1	4	5+4+2+1+1+1	y	n	10	n	y
14/o480.10	480	5,2,1,1,1,1,1,1,1	2	5+2+2+2+1+1+1	y	n	10	n	y
14/o480.11	480	4,1,1,1,1,1,1,1,1,1,1	20	5+4+2+2+1	y	n	30	n	y
14/o480.12	480	5,1,1,1,1,1,1,1,1,1	4	5+4+2+2+1	y	n	10	n	y
14/o480.13	480	5,2,1,1,1,1,1,1,1	2	5+2+2+2+2+1	y	n	10	n	y
14/o480.14	480	3,2,2,1,1,1,1,1,1,1	20	5+4+3+2	n	n	60	n	y
14/o480.15	480	3,2,1,1,1,1,1,1,1,1,1	40	5+4+3+2	n	n	30	n	y
14/o480.16	480	2,2,1,1,1,1,1,1,1,1,1,1	120	10+2+2	n	n	10	n	y
14/o480.17	480	3,2,2,2,1,1,1,1,1	10	5+3+2+2+2	n	n	30	n	y
14/o480.18	480	2,1,1,1,1,1,1,1,1,1,1,1,1	240	10+2+2	n	n	10	n	y
14/o480.19	480	3,2,2,1,1,1,1,1,1,1	20	5+4+3+1+1	y	n	60	n	y
14/o480.20	480	4,1,1,1,1,1,1,1,1,1,1	20	10+4	n	n	20	n	n
14/o480.21	480	4,1,1,1,1,1,1,1,1,1,1	20	10+4	n	n	30	n	y
14/o480.22	480	2,1,1,1,1,1,1,1,1,1,1,1,1	240	10+2+1+1	y	n	10	n	y
14/o480.23	480	1,1,1,1,1,1,1,1,1,1,1,1,1,1	480	10+4	n	n	10	n	y
14/o480.24	480	1,1,1,1,1,1,1,1,1,1,1,1,1,1	480	10+4	n	n	10	n	y
14/o480.25	480	1,1,1,1,1,1,1,1,1,1,1,1,1,1	480	10+2+2	n	n	10	n	y
14/o480.26	480	2,2,2,1,1,1,1,1,1,1,1	60	6+5+1+1+1	y	n	30	n	y
14/o480.27	480	4,2,1,1,1,1,1,1,1,1	10	5+4+2+1+1+1	y	n	30	n	y
14/o480.28	480	5,1,1,1,1,1,1,1,1,1	4	5+4+1+1+1+1+1	y	n	10	n	y
14/o480.29	480	5,2,2,1,1,1,1,1	1	5+2+2+1+1+1+1+1	y	n	10	n	y
14/o504.1	504	3,3,1,1,1,1,1,1,1,1	14	7+3+3+1	y	n	42	n	y
14/o512.1	512	2,2,2,2,2,2,1,1	8	8+4+1+1	y	n	8	n	y
14/o512.2	512	2,2,2,2,2,2,2	4	4+4+4+2	n	n	4	n	y
14/o512.3	512	2,2,2,2,2,2,2	4	8+4+2	n	n	4	n	y
14/o512.4	512	2,2,2,2,2,1,1,1,1	16	8+4+2	n	n	4	n	y
14/o512.5	512	2,2,2,2,2,2,1,1	8	8+4+2	n	n	4	n	y
14/o512.6	512	2,2,2,2,1,1,1,1,1,1	32	8+4+2	n	n	8	n	y
14/o512.7	512	2,2,2,1,1,1,1,1,1,1,1	64	8+4+2	n	n	4	n	y
14/o512.8	512	2,2,2,2,2,1,1,1,1	16	4+4+4+2	n	n	4	n	y
14/o512.9	512	2,2,2,2,2,2,2	4	8+2+2+2	n	n	4	n	y
14/o512.10	512	2,2,2,2,2,2,2	4	4+4+2+2+2	n	n	4	n	y
14/o512.11	512	2,2,2,2,2,2,1,1	8	8+2+2+2	n	n	8	n	y
14/o512.12	512	2,2,2,2,2,2,1,1	8	8+4+1+1	y	n	4	n	y
14/o512.13	512	2,2,2,2,1,1,1,1,1,1	32	8+4+1+1	y	n	8	n	y
14/o512.14	512	2,2,2,2,1,1,1,1,1,1	32	8+4+2	n	n	8	n	y
14/o512.15	512	2,2,2,2,2,2,1,1	8	8+4+2	n	n	4	n	y
14/o512.16	512	2,2,2,2,2,2,1,1	8	4+4+4+1+1	y	n	4	n	y
14/o512.17	512	2,2,2,2,2,2,1,1	8	4+4+4+2	n	n	4	n	y
14/o512.18	512	2,2,2,2,2,2,1,1	8	8+4+2	n	n	8	n	y
14/o512.19	512	2,2,2,2,2,2,1,1	8	8+2+2+1+1	y	n	8	n	y
14/o512.20	512	2,2,2,2,2,1,1,1,1	16	8+4+2	n	n	8	n	y
14/o512.21	512	2,2,2,2,2,1,1,1,1	16	8+2+2+2	n	n	8	n	y
14/o576.1	576	4,2,2,1,1,1,1,1,1	6	4+4+3+3	n	n	12	n	n
14/o576.2	576	4,1,1,1,1,1,1,1,1,1,1	24	4+4+3+3	n	n	12	n	y
14/o576.3	576	3,2,2,2,2,1,1,1	6	6+3+3+2	n	n	12	n	y
14/o576.4	576	4,2,2,1,1,1,1,1,1	6	4+3+3+2+2	n	n	12	n	y
14/o576.5	576	2,2,2,2,1,1,1,1,1,1	36	6+3+3+2	n	n	12	n	y
14/o576.6	576	4,1,1,1,1,1,1,1,1,1,1	24	4+4+4+1+1	y	n	12	n	y
14/o576.7	576	4,2,2,2,1,1,1,1	3	6+4+3+1	y	n	12	n	n
14/o576.8	576	3,3,2,2,2,1,1	2	6+4+2+1+1	y	n	12	n	y
14/o576.9	576	2,2,1,1,1,1,1,1,1,1,1,1	144	9+4+1	y	n	12	n	y
14/o576.10	576	3,2,2,1,1,1,1,1,1,1	24	6+4+3+1	y	n	12	n	y
14/o576.11	576	3,3,2,2,1,1,1,1	4	6+4+2+2	n	n	12	n	y
14/o576.12	576	4,2,2,1,1,1,1,1,1	6	6+4+4	n	n	12	n	n
14/o576.13	576	3,3,1,1,1,1,1,1,1,1	16	8+3+3	n	n	24	n	y
14/o576.14	576	3,3,1,1,1,1,1,1,1,1	16	8+6	n	n	24	n	y
14/o576.15	576	3,2,1,1,1,1,1,1,1,1,1	48	8+3+2+1	y	n	12	n	y
14/o576.16	576	3,3,2,2,1,1,1,1	4	6+4+2+1+1	y	n	12	n	y
14/o576.17	576	3,3,2,2,1,1,1,1	4	6+4+2+1+1	y	n	12	n	y
14/o576.18	576	4,3,1,1,1,1,1,1,1	4	4+4+3+2+1	y	n	12	n	y
14/o576.19	576	3,3,1,1,1,1,1,1,1,1	16	8+6	n	n	12	n	y
14/o576.20	576	3,2,2,2,1,1,1,1,1	12	6+3+2+2+1	y	n	12	n	y
14/o576.21	576	4,3,2,1,1,1,1,1	2	4+3+2+2+2+1	y	n	12	n	y
14/o576.22	576	4,1,1,1,1,1,1,1,1,1,1	24	6+4+4	n	n	12	n	y
14/o576.23	576	3,3,1,1,1,1,1,1,1,1	16	6+4+4	n	n	12	n	y
14/o576.24	576	3,3,1,1,1,1,1,1,1,1	16	6+4+4	n	n	12	n	y
14/o576.25	576	2,1,1,1,1,1,1,1,1,1,1,1,1	288	12+2	n	n	12	n	y
14/o576.26	576	2,2,2,2,1,1,1,1,1,1	36	6+6+2	n	n	12	n	y
14/o576.27	576	3,3,2,2,1,1,1,1	4	4+3+3+2+2	n	n	6	n	y
14/o576.28	576	3,3,2,1,1,1,1,1,1	8	6+4+2+2	n	n	6	n	y
14/o576.29	576	4,2,2,1,1,1,1,1,1	6	6+4+2+2	n	n	12	n	y
14/o576.30	576	3,3,2,2,2,2	1	3+3+2+2+2+2	n	n	6	n	y
14/o576.31	576	3,3,2,2,2,1,1	2	6+2+2+2+2	n	n	6	n	y
14/o576.32	576	3,3,2,2,1,1,1,1	4	6+4+2+2	n	n	12	n	y
14/o576.33	576	4,2,1,1,1,1,1,1,1,1	12	6+4+2+2	n	n	12	n	y
14/o576.34	576	3,3,2,2,2,1,1	2	4+3+3+2+2	n	n	12	n	y
14/o576.35	576	3,3,2,1,1,1,1,1,1	8	6+4+2+2	n	n	6	n	y
14/o576.36	576	1,1,1,1,1,1,1,1,1,1,1,1,1,1	576	8+6	n	n	12	n	y
14/o576.37	576	2,2,2,1,1,1,1,1,1,1,1	72	6+6+2	n	n	12	n	y
14/o576.38	576	2,2,2,1,1,1,1,1,1,1,1	72	6+6+1+1	y	n	12	n	y
14/o576.39	576	3,3,2,2,2,1,1	2	6+4+2+2	n	n	12	n	y
14/o576.40	576	3,3,1,1,1,1,1,1,1,1	16	8+3+3	n	n	12	n	y
14/o576.41	576	3,3,1,1,1,1,1,1,1,1	16	8+6	n	n	12	n	y
